Date,EM,ES,MMT,MMS,PDT,PDS,PUT,PUS,IM,All
Fri_Feb_22_175427_EST_2013,0,1,0,0,0,0,0,10,0,11
Fri_Feb_22_175427_EST_2013,0,1,0,0,0,0,0,10,0,11
Sun_Dec_09_052603_EST_2012,0,1,0,0,0,0,0,3,0,4
Sun_Dec_09_052603_EST_2012,0,1,0,0,0,0,0,4,0,5
Sun_Dec_09_052603_EST_2012,0,0,0,0,0,0,0,2,0,2
Sun_Mar_22_084352_EDT_2009,5,0,0,0,0,0,0,0,0,5
Sun_Mar_22_084352_EDT_2009,5,0,0,0,0,0,0,0,0,5
Mon_Mar_07_051634_EST_2016,0,0,0,0,0,0,2,0,0,2
Fri_Feb_28_221150_EST_2014,0,1,0,0,0,0,0,36,0,37
Mon_Jun_01_130450_EDT_2015,0,0,0,0,0,0,0,0,2,2
Thu_Sep_20_091733_EDT_2012,2,0,0,0,0,0,0,0,0,2
Sat_Mar_26_183234_EDT_2011,0,1,0,0,0,0,0,2,0,3
Tue_Jul_16_235510_EDT_2013,2,0,0,0,0,0,0,0,0,2
Tue_Jun_25_141106_EDT_2013,0,1,0,0,0,0,0,5,0,6
Sun_Nov_11_134640_EST_2012,0,1,0,0,0,0,0,2,0,3
Tue_Jul_08_233730_EDT_2014,5,0,0,0,0,0,0,0,1,6
Tue_Jul_08_233730_EDT_2014,0,0,0,2,0,0,0,0,0,2
Tue_Jul_08_233730_EDT_2014,0,0,2,0,0,0,0,0,0,2
Tue_Mar_20_190841_EDT_2012,4,0,0,0,0,0,0,0,0,4
Mon_Aug_27_192826_EDT_2012,0,0,0,0,0,0,0,4,0,4
Mon_Aug_27_192826_EDT_2012,0,0,0,0,0,0,0,4,0,4
Tue_Oct_23_184505_EDT_2012,0,1,0,0,0,0,0,3,0,4
Mon_Apr_07_151432_EDT_2014,0,0,0,0,3,0,0,0,0,3
Mon_Oct_01_081713_EDT_2012,0,1,0,0,0,0,0,5,0,6
Mon_Oct_01_081713_EDT_2012,0,1,0,0,0,0,0,5,0,6
Wed_Jun_05_064607_EDT_2013,0,0,0,0,0,0,0,0,2,2
Wed_May_08_044657_EDT_2013,2,0,0,0,0,0,0,0,0,2
Mon_Nov_06_022810_EST_2017,6,0,0,0,0,0,0,0,0,6
Sun_Jan_18_175334_EST_2009,0,0,6,0,0,0,0,0,0,6
Thu_Nov_11_123920_EST_2010,0,1,0,0,0,0,0,2,0,3
Wed_Feb_15_085558_EST_2012,2,0,0,0,0,0,0,0,0,2
Thu_Feb_02_093727_EST_2012,3,0,0,0,0,0,0,0,0,3
Thu_Feb_02_093727_EST_2012,3,0,0,0,0,0,0,0,0,3
Thu_Feb_16_124848_EST_2012,2,0,0,0,0,0,0,0,0,2
Fri_Feb_17_044956_EST_2012,0,1,0,0,0,0,0,2,0,3
Fri_Feb_17_044956_EST_2012,0,1,0,0,0,0,0,4,0,5
Mon_Feb_27_062712_EST_2012,0,1,0,0,0,0,0,2,0,3
Mon_Feb_27_062712_EST_2012,0,1,0,0,0,0,0,2,0,3
Thu_Feb_16_094938_EST_2012,4,0,0,0,0,0,0,0,0,4
Mon_Feb_27_122141_EST_2012,0,0,0,0,0,0,0,4,0,4
Mon_Jun_04_233247_EDT_2012,0,1,0,0,0,0,0,1,0,2
Mon_Jun_04_233247_EDT_2012,0,1,0,0,0,0,0,1,0,2
Mon_Jun_04_233247_EDT_2012,0,1,0,0,0,0,0,3,0,4
Mon_Jun_04_233247_EDT_2012,0,1,0,0,0,0,0,3,0,4
Mon_Jun_04_233247_EDT_2012,0,1,0,0,0,0,0,3,0,4
Mon_Jun_04_233247_EDT_2012,0,1,0,0,0,0,0,2,0,3
Mon_Jun_04_233247_EDT_2012,0,1,0,0,0,0,0,3,0,4
Mon_Jun_04_233247_EDT_2012,0,1,0,0,0,0,0,3,0,4
Mon_Jun_04_233247_EDT_2012,0,1,0,0,0,0,0,3,0,4
Mon_Jun_04_233247_EDT_2012,0,1,0,0,0,0,0,2,0,3
Mon_Jun_04_233247_EDT_2012,0,1,0,0,0,0,0,3,0,4
Mon_Jun_04_233247_EDT_2012,0,1,0,0,0,0,0,3,0,4
Mon_Jun_04_233247_EDT_2012,0,1,0,0,0,0,0,3,0,4
Mon_Jun_04_233247_EDT_2012,0,1,0,0,0,0,0,3,0,4
Mon_Jun_04_233247_EDT_2012,0,1,0,0,0,0,0,3,0,4
Mon_Dec_03_033737_EST_2012,0,0,0,0,0,0,0,0,6,6
Mon_Dec_03_234701_EST_2012,0,0,0,0,0,0,0,4,0,4
Thu_Dec_06_015756_EST_2012,0,0,0,0,0,0,0,0,6,6
Sat_Jan_26_090846_EST_2013,0,1,0,0,0,0,0,1,0,2
Mon_Dec_31_120122_EST_2012,0,1,0,0,0,0,0,5,0,6
Sun_Jun_16_122702_EDT_2013,0,0,2,0,0,0,0,0,0,2
Sat_Nov_24_122048_EST_2012,2,0,0,0,0,0,0,0,0,2
Thu_Feb_16_045416_EST_2012,0,0,0,0,2,0,0,0,0,2
Wed_May_07_150158_EDT_2014,2,0,0,0,0,0,0,0,0,2
Thu_Nov_11_154244_EST_2010,0,1,0,0,0,0,0,1,0,2
Sun_Apr_10_130627_EDT_2011,0,0,0,0,0,0,0,0,4,4
Sun_Apr_10_130627_EDT_2011,0,0,0,0,0,0,0,0,3,3
Sun_Apr_10_130627_EDT_2011,0,0,0,0,0,0,0,0,2,2
Sun_Apr_10_130627_EDT_2011,0,0,0,0,0,0,0,0,3,3
Sun_Apr_10_130627_EDT_2011,0,0,0,0,0,0,0,0,3,3
Sun_Apr_10_130627_EDT_2011,0,0,0,0,0,0,0,0,5,5
Sun_Apr_10_130627_EDT_2011,0,0,0,0,0,0,0,0,2,2
Sun_Apr_10_130627_EDT_2011,0,0,0,0,0,0,0,0,2,2
Sun_Apr_10_130627_EDT_2011,0,0,0,0,0,0,0,0,2,2
Sun_Apr_10_130627_EDT_2011,0,0,0,0,0,0,0,0,2,2
Sun_Apr_10_130627_EDT_2011,0,0,0,0,0,0,0,0,3,3
Tue_Jul_07_052017_EDT_2015,0,1,0,0,0,0,0,14,0,15
Thu_Jun_12_075034_EDT_2014,0,0,0,0,0,0,4,0,0,4
Tue_Nov_29_203643_EST_2011,0,1,0,0,0,0,0,17,0,18
Tue_May_30_051043_EDT_2017,0,1,0,0,0,0,0,2,0,3
Thu_Dec_13_053839_EST_2012,0,0,0,0,0,0,0,0,4,4
Tue_Dec_17_120311_EST_2013,0,0,0,0,1,0,0,3,0,4
Tue_Dec_17_120311_EST_2013,0,0,0,0,0,0,0,3,0,3
Wed_Sep_12_131521_EDT_2012,3,0,0,0,0,0,0,0,0,3
Fri_Jan_20_095617_EST_2012,0,1,0,0,0,0,0,2,0,3
Fri_Jan_20_095617_EST_2012,0,1,3,0,0,0,14,4,0,22
Tue_Apr_14_190328_EDT_2015,3,0,0,0,0,0,0,0,0,3
Thu_May_19_092323_EDT_2011,0,0,0,0,2,0,0,0,0,2
Thu_May_19_092323_EDT_2011,0,0,0,0,2,0,0,0,0,2
Thu_May_19_092323_EDT_2011,0,0,0,0,2,0,0,0,0,2
Thu_May_19_092323_EDT_2011,0,0,0,0,2,0,0,0,0,2
Thu_May_19_092323_EDT_2011,0,0,0,0,2,0,0,0,0,2
Thu_May_19_092323_EDT_2011,0,0,0,0,2,0,0,0,0,2
Thu_May_19_092323_EDT_2011,0,0,0,0,2,0,0,0,0,2
Thu_May_19_092323_EDT_2011,0,0,0,0,2,0,0,0,0,2
Thu_May_19_092323_EDT_2011,0,0,0,0,2,0,0,0,0,2
Thu_May_19_092323_EDT_2011,0,0,0,0,2,0,0,0,0,2
Mon_Sep_06_181238_EDT_2010,0,1,0,0,0,0,0,4,0,5
Mon_Aug_05_144616_EDT_2013,3,0,0,0,0,0,0,0,0,3
Tue_Apr_12_220555_EDT_2011,0,1,0,0,0,0,0,4,0,5
Sat_Oct_02_121825_EDT_2010,0,0,0,0,13,0,0,0,0,13
Sat_Oct_02_121825_EDT_2010,0,0,0,0,7,0,0,0,0,7
Thu_Feb_24_181235_EST_2011,3,0,0,0,0,0,0,0,0,3
Fri_Jan_06_140252_EST_2012,4,0,0,0,0,0,0,0,0,4
Thu_Dec_15_144135_EST_2011,0,0,0,0,0,0,0,0,11,11
Wed_Nov_19_090603_EST_2014,4,0,0,0,0,0,0,0,0,4
Tue_Jun_25_154406_EDT_2013,3,0,0,0,0,0,0,0,0,3
Sun_Sep_30_184242_EDT_2012,0,1,0,0,0,0,0,13,2,16
Wed_Oct_30_130738_EDT_2013,0,0,0,0,0,0,0,0,4,4
Tue_Feb_04_071923_EST_2014,3,0,0,0,0,0,0,0,0,3
Wed_Dec_19_182414_EST_2012,3,0,0,0,0,0,0,0,0,3
Sun_Jan_18_000910_EST_2015,4,0,0,0,0,0,0,0,0,4
Wed_May_06_092117_EDT_2015,3,0,0,0,0,0,0,0,0,3
Sat_Jul_27_043450_EDT_2013,2,0,0,0,0,0,0,0,0,2
Sun_Oct_06_050918_EDT_2013,0,1,0,0,0,0,0,4,0,5
Mon_Dec_24_132518_EST_2012,0,1,0,0,0,0,0,3,0,4
Sun_May_12_094813_EDT_2013,3,0,0,0,0,0,0,0,0,3
Fri_Nov_04_100156_EDT_2011,0,0,0,2,0,0,0,0,0,2
Fri_Nov_04_100156_EDT_2011,0,0,2,0,0,0,0,0,0,2
Thu_Mar_21_063021_EDT_2013,2,0,0,0,0,0,0,0,0,2
Wed_Jun_09_172629_EDT_2010,0,0,5,0,0,0,0,0,0,5
Thu_Jun_09_083535_EDT_2011,0,1,0,0,0,0,0,1,0,2
Wed_Jun_09_193003_EDT_2010,3,0,0,0,0,0,0,0,0,3
Wed_Mar_02_152548_EST_2011,0,1,0,0,0,0,0,2,0,3
Tue_Apr_26_121920_EDT_2011,3,0,0,0,0,0,0,0,0,3
Sun_Jan_16_164839_EST_2011,2,0,0,0,0,0,0,0,0,2
Tue_Jan_18_170352_EST_2011,2,0,0,0,0,0,0,0,0,2
Sat_Nov_03_130224_EDT_2007,0,1,0,0,0,0,0,1,0,2
Sat_Nov_03_130224_EDT_2007,0,1,0,0,0,0,0,1,0,2
Mon_Jul_28_093111_EDT_2014,1,1,0,0,0,0,0,0,0,2
Mon_Jul_28_093111_EDT_2014,1,1,0,0,0,0,0,0,0,2
Mon_Jul_28_093111_EDT_2014,0,1,0,0,0,0,0,0,1,2
Fri_Sep_24_143945_EDT_2010,0,0,0,2,0,0,0,0,0,2
Fri_Sep_24_143945_EDT_2010,0,0,2,0,0,0,0,0,0,2
Wed_Apr_10_151835_EDT_2013,0,0,0,0,0,0,0,3,0,3
Fri_May_03_181705_EDT_2013,0,1,0,0,0,0,0,1,0,2
Wed_Dec_12_002748_EST_2012,0,1,0,0,0,0,0,4,0,5
Wed_Sep_19_104934_EDT_2012,5,0,0,0,0,0,0,0,0,5
Mon_Nov_05_044216_EST_2012,0,0,0,4,0,0,0,0,0,4
Thu_Nov_15_141222_EST_2007,0,1,0,0,0,0,0,2,0,3
Sun_Dec_30_145245_EST_2007,0,0,0,0,0,0,0,5,0,5
Sat_Mar_15_153250_EDT_2008,0,1,0,0,0,0,0,2,0,3
Tue_Jan_15_015755_EST_2008,0,0,0,0,0,2,0,0,0,2
Thu_Jan_05_142151_EST_2012,2,0,0,0,0,0,0,0,0,2
Tue_Jun_03_202450_EDT_2014,2,0,0,0,0,0,0,0,0,2
Thu_May_12_072644_EDT_2016,3,0,0,0,0,0,0,0,0,3
Fri_Jul_07_181919_EDT_2017,0,0,0,0,0,0,0,2,0,2
Sun_Apr_11_162300_EDT_2010,2,0,0,0,0,0,0,0,0,2
Tue_Apr_24_044949_EDT_2012,0,0,0,0,0,0,0,0,2,2
Tue_Jun_06_055214_EDT_2017,0,0,0,0,0,0,0,4,0,4
Fri_Jun_30_070904_EDT_2017,1,0,0,0,0,0,0,0,1,2
Thu_Dec_01_080729_EST_2016,0,0,0,2,0,0,0,0,0,2
Tue_Feb_28_072146_EST_2012,0,0,0,3,0,0,0,0,0,3
Tue_Feb_28_072146_EST_2012,0,0,3,0,0,0,0,0,0,3
Sun_Sep_25_030037_EDT_2016,0,0,1,0,2,0,0,0,0,3
Sun_Sep_25_030037_EDT_2016,0,0,0,0,2,0,0,0,0,2
Thu_Dec_16_175532_EST_2010,0,0,0,0,0,0,0,2,0,2
Tue_Nov_19_070452_EST_2013,2,0,0,0,0,0,0,0,0,2
Tue_Apr_03_092348_EDT_2012,2,0,0,0,0,0,0,0,0,2
Tue_Nov_19_070452_EST_2013,0,0,0,0,0,0,0,0,2,2
Tue_Nov_19_070452_EST_2013,0,0,0,0,0,0,0,0,2,2
Tue_Nov_19_070452_EST_2013,0,0,0,0,0,0,0,0,3,3
Tue_Nov_19_070452_EST_2013,2,0,0,0,0,0,0,0,0,2
Thu_Feb_17_153411_EST_2011,0,1,0,0,0,0,0,2,0,3
Thu_Feb_17_153411_EST_2011,0,1,0,0,0,0,0,2,0,3
Sun_Aug_09_163550_EDT_2009,0,1,0,0,0,0,0,19,0,20
Fri_Feb_07_104025_EST_2014,0,0,0,0,0,0,0,2,0,2
Fri_Feb_07_104025_EST_2014,0,0,0,0,0,0,0,2,0,2
Tue_Sep_11_061640_EDT_2012,0,1,0,0,0,0,0,1,0,2
Sun_Jun_13_131941_EDT_2010,0,0,0,0,0,0,0,3,0,3
Sun_Jun_13_131941_EDT_2010,0,0,0,0,0,0,0,4,0,4
Wed_Sep_02_125022_EDT_2009,0,1,0,0,0,0,0,2,0,3
Wed_Sep_02_125022_EDT_2009,0,0,0,0,0,0,0,4,0,4
Wed_Sep_02_125022_EDT_2009,0,0,0,0,0,0,0,2,0,2
Sun_Aug_25_052743_EDT_2013,2,0,0,0,0,0,0,0,0,2
Sun_Jun_13_131941_EDT_2010,0,0,0,0,0,0,0,3,0,3
Sun_Jun_13_131941_EDT_2010,0,0,0,0,0,0,0,4,0,4
Wed_Sep_02_125022_EDT_2009,0,1,0,0,0,0,0,2,0,3
Wed_Sep_02_125022_EDT_2009,0,0,0,0,0,0,0,4,0,4
Wed_Sep_02_125022_EDT_2009,0,0,0,0,0,0,0,2,0,2
Fri_Dec_18_161723_EST_2009,0,1,0,0,0,0,0,2,0,3
Fri_Dec_18_161723_EST_2009,0,1,0,0,0,0,0,2,0,3
Fri_Dec_18_161723_EST_2009,0,1,0,0,0,0,0,2,0,3
Fri_Dec_18_161723_EST_2009,0,1,0,0,0,0,0,2,0,3
Fri_Dec_18_161723_EST_2009,0,1,0,0,0,0,0,2,0,3
Fri_Dec_18_161723_EST_2009,0,1,0,0,0,0,0,2,0,3
Fri_Dec_18_161723_EST_2009,0,1,0,0,0,0,0,2,0,3
Thu_Jul_14_204344_EDT_2011,0,1,0,0,0,0,0,4,0,5
Thu_Jul_14_204344_EDT_2011,0,1,0,0,0,0,0,4,0,5
Thu_Jan_12_162415_EST_2012,0,1,0,0,0,0,0,1,0,2
Sat_Feb_12_001303_EST_2011,0,1,0,0,0,0,0,3,0,4
Fri_Sep_24_224735_EDT_2010,0,1,0,0,0,0,0,5,0,6
Fri_Sep_24_224735_EDT_2010,0,1,0,0,0,0,0,5,0,6
Fri_May_31_092627_EDT_2013,0,0,0,2,0,0,0,0,0,2
Fri_May_31_092627_EDT_2013,0,0,0,2,0,0,0,0,0,2
Fri_May_31_092627_EDT_2013,0,0,0,2,0,0,0,0,0,2
Fri_May_31_092627_EDT_2013,0,0,0,2,0,0,0,0,0,2
Fri_May_31_092627_EDT_2013,0,0,0,2,0,0,0,0,0,2
Fri_May_31_092627_EDT_2013,0,0,0,2,0,0,0,0,0,2
Fri_May_31_092627_EDT_2013,0,0,23,0,0,0,0,0,0,23
Fri_May_31_092627_EDT_2013,0,0,0,2,0,0,0,0,0,2
Fri_May_31_092627_EDT_2013,0,0,0,2,0,0,0,0,0,2
Fri_May_31_092627_EDT_2013,0,0,0,2,0,0,0,0,0,2
Fri_May_31_092627_EDT_2013,0,0,0,2,0,0,0,0,0,2
Fri_May_31_092627_EDT_2013,0,0,0,2,0,0,0,0,0,2
Fri_May_31_092627_EDT_2013,0,0,0,2,0,0,0,0,0,2
Fri_May_31_092627_EDT_2013,0,0,0,2,0,0,0,0,0,2
Fri_May_31_092627_EDT_2013,0,0,0,2,0,0,0,0,0,2
Sun_Mar_04_100741_EST_2012,0,1,0,0,0,0,0,2,0,3
Tue_May_31_044653_EDT_2016,0,0,0,0,0,0,0,0,2,2
Thu_Jan_05_023507_EST_2017,2,0,0,0,0,0,0,0,0,2
Sat_Dec_30_102353_EST_2006,0,1,0,0,0,0,0,4,0,5
Tue_Mar_15_022957_EDT_2011,2,0,0,0,0,0,0,0,0,2
Wed_Sep_26_131840_EDT_2012,2,0,0,0,0,0,0,0,0,2
Tue_May_11_090725_EDT_2010,0,0,0,0,2,0,0,0,0,2
Fri_Oct_05_142600_EDT_2012,0,0,0,0,2,0,0,0,0,2
Fri_Jan_22_191147_EST_2010,0,0,0,0,0,0,0,2,0,2
Fri_Jan_22_191147_EST_2010,0,0,0,0,0,0,0,2,0,2
Thu_Jan_28_174526_EST_2010,0,0,0,0,0,0,0,2,0,2
Thu_Apr_29_220310_EDT_2010,0,0,0,0,0,0,0,3,0,3
Thu_Sep_27_151146_EDT_2012,0,0,0,0,0,0,0,3,0,3
Sat_Apr_11_022801_EDT_2009,0,1,0,0,0,0,0,4,0,5
Mon_Aug_10_123747_EDT_2009,0,0,0,0,0,0,0,3,0,3
Mon_Aug_10_123747_EDT_2009,0,0,0,0,0,0,0,3,0,3
Mon_Feb_16_100157_EST_2015,2,0,0,0,0,0,0,0,0,2
Mon_Aug_21_035543_EDT_2017,0,0,0,0,0,0,2,0,0,2
Mon_Aug_25_185812_EDT_2014,0,0,0,0,0,0,0,2,0,2
Mon_Aug_25_185812_EDT_2014,0,0,0,0,0,0,0,4,0,4
Mon_Aug_25_185812_EDT_2014,0,0,0,0,0,0,0,4,0,4
Wed_Sep_17_062302_EDT_2008,0,1,0,0,0,0,0,2,0,3
Fri_Apr_17_081415_EDT_2009,0,1,0,0,0,0,0,2,0,3
Thu_Dec_31_040912_EST_2009,2,0,0,0,0,0,0,0,0,2
Tue_Jan_05_210402_EST_2010,0,0,0,0,0,0,0,3,0,3
Tue_Jan_05_210402_EST_2010,0,0,0,0,0,0,0,3,0,3
Tue_Jan_05_210402_EST_2010,0,0,0,0,0,0,0,3,0,3
Tue_Jan_05_210402_EST_2010,0,0,0,0,0,0,0,2,0,2
Sat_Jan_21_120625_EST_2012,0,1,0,0,0,0,0,1,0,2
Sat_Jun_29_164508_EDT_2013,0,0,0,0,0,0,0,2,0,2
Wed_Jun_08_213740_EDT_2011,0,0,0,4,0,0,0,0,0,4
Mon_May_30_031246_EDT_2011,0,1,0,0,0,0,0,10,0,11
Fri_Jun_03_212551_EDT_2011,0,0,0,3,0,0,0,0,0,3
Fri_Aug_12_083009_EDT_2016,0,0,0,0,0,0,0,2,0,2
Wed_Feb_03_135741_EST_2010,1,0,0,0,0,0,0,0,1,2
Wed_Oct_02_143812_EDT_2013,0,0,2,0,0,0,0,0,0,2
Thu_Mar_22_130529_EDT_2012,1,1,0,0,0,0,0,1,0,3
Sun_Jun_02_214549_EDT_2013,4,0,0,0,0,0,0,0,0,4
Mon_Sep_17_222211_EDT_2012,0,1,0,0,0,0,0,2,0,3
Sun_Jun_02_214549_EDT_2013,4,0,0,0,0,0,0,0,0,4
Sun_Mar_13_085522_EDT_2011,0,1,0,0,0,0,0,3,0,4
Wed_Jul_11_000136_EDT_2012,12,0,0,0,0,0,0,0,0,12
Wed_Apr_09_080105_EDT_2014,5,0,0,0,0,0,0,0,0,5
Wed_Jul_11_011252_EDT_2012,12,0,0,0,0,0,0,0,0,12
Sat_Jul_02_071206_EDT_2011,0,0,0,0,0,0,0,2,0,2
Sun_Jul_02_025926_EDT_2017,0,0,0,0,2,0,0,0,0,2
Wed_Jun_20_120307_EDT_2012,0,0,0,3,0,0,0,0,0,3
Wed_Oct_08_115205_EDT_2008,2,0,0,0,0,0,0,0,0,2
Tue_Oct_06_040654_EDT_2009,0,0,0,0,0,0,0,3,0,3
Tue_Oct_06_040654_EDT_2009,0,0,0,0,0,0,0,3,0,3
Wed_Oct_07_053432_EDT_2009,0,1,0,0,0,0,0,14,1,16
Thu_Oct_08_052244_EDT_2009,0,0,0,2,0,0,0,0,0,2
Mon_Aug_02_190353_EDT_2010,0,1,0,0,0,0,0,4,0,5
Mon_Aug_02_190353_EDT_2010,0,1,0,0,0,0,0,4,0,5
Thu_May_19_101206_EDT_2011,0,0,0,0,4,0,0,0,0,4
Wed_Mar_30_103631_EDT_2011,0,0,0,0,0,0,0,2,0,2
Sat_Apr_02_220215_EDT_2011,0,0,0,3,0,0,0,0,0,3
Mon_Oct_14_191522_EDT_2013,2,0,0,0,0,0,0,0,0,2
Sat_Mar_16_190856_EDT_2013,0,0,0,0,0,0,2,0,0,2
Mon_May_06_171036_EDT_2013,0,0,0,0,0,0,0,2,0,2
Sat_Jul_01_225944_EDT_2017,0,1,0,0,0,0,0,1,0,2
Sun_Apr_05_011724_EDT_2015,3,0,0,0,0,0,0,0,0,3
Tue_May_07_173925_EDT_2013,0,0,0,0,0,0,0,2,0,2
Sun_Oct_02_033747_EDT_2016,3,0,1,0,0,0,0,0,0,4
Sat_Oct_22_022807_EDT_2016,3,0,0,0,0,0,0,0,0,3
Thu_Dec_12_180946_EST_2013,0,1,0,0,0,0,0,39,0,40
Mon_Oct_18_225537_EDT_2010,0,1,0,0,0,0,0,3,0,4
Wed_Oct_07_005713_EDT_2009,0,1,0,0,0,0,0,7,2,10
Sun_Sep_13_224016_EDT_2009,0,1,0,0,0,0,0,4,0,5
Wed_Oct_14_121050_EDT_2009,2,0,0,0,0,0,0,0,0,2
Mon_Jan_18_105854_EST_2016,0,1,0,0,0,0,0,2,0,3
Tue_May_10_170246_EDT_2011,0,0,0,0,0,0,0,5,0,5
Tue_Jul_27_200431_EDT_2010,1,1,0,0,0,0,0,0,0,2
Wed_Aug_18_174655_EDT_2010,0,1,0,0,0,0,0,24,0,25
Wed_Aug_18_174655_EDT_2010,0,1,0,0,0,0,0,24,0,25
Tue_Jan_17_121139_EST_2012,0,1,0,0,0,0,0,14,0,15
Sat_Jun_30_164617_EDT_2012,0,1,0,0,0,0,0,5,0,6
Tue_May_08_015457_EDT_2012,0,1,0,0,0,0,0,8,0,9
Tue_Jul_03_195834_EDT_2012,0,1,0,0,0,0,0,2,0,3
Sun_Mar_31_184716_EDT_2013,0,1,0,0,0,0,0,13,0,14
Sat_Jan_31_174327_EST_2009,2,0,0,0,0,0,0,0,0,2
Sun_Oct_02_173701_EDT_2011,0,0,0,0,2,0,0,0,0,2
Thu_Apr_25_031442_EDT_2013,2,0,0,0,0,0,0,0,0,2
Thu_Feb_28_022250_EST_2013,10,0,0,0,0,0,0,0,0,10
Tue_Jan_22_043356_EST_2013,0,1,0,0,0,0,0,1,0,2
Mon_Feb_18_100111_EST_2013,0,0,0,0,0,0,0,4,0,4
Wed_Mar_06_210350_EST_2013,3,0,0,0,0,0,0,0,0,3
Wed_Mar_13_053838_EDT_2013,2,0,0,0,0,0,0,0,0,2
Tue_Mar_05_043123_EST_2013,0,0,0,0,0,0,0,0,2,2
Wed_Feb_06_041608_EST_2013,2,0,0,0,0,0,0,0,0,2
Mon_Mar_18_232829_EDT_2013,0,0,0,0,0,0,0,2,0,2
Mon_Mar_18_053844_EDT_2013,0,0,0,2,0,0,0,0,0,2
Mon_Mar_18_053844_EDT_2013,0,0,2,0,0,0,0,0,0,2
Mon_Mar_18_223321_EDT_2013,2,0,0,0,0,0,0,0,0,2
Mon_Mar_18_223321_EDT_2013,2,0,0,0,0,0,0,0,0,2
Tue_Mar_05_002503_EST_2013,2,0,0,0,0,0,0,0,0,2
Tue_Jul_21_120110_EDT_2015,0,0,0,0,0,0,6,0,0,6
Wed_Aug_28_052416_EDT_2013,0,0,0,0,0,0,0,2,0,2
Thu_Nov_23_080225_EST_2017,0,0,0,1,0,0,0,0,1,2
Thu_Nov_23_080225_EST_2017,2,0,0,0,0,0,0,0,0,2
Thu_Nov_10_054906_EST_2011,0,1,0,0,0,0,0,1,0,2
Thu_Nov_10_054906_EST_2011,0,1,0,0,0,0,0,1,0,2
Sat_Sep_17_173345_EDT_2011,0,0,0,0,0,2,0,0,0,2
Tue_Mar_12_134642_EDT_2013,0,0,0,0,0,0,0,2,0,2
Tue_Mar_12_134642_EDT_2013,0,0,0,0,0,0,0,2,0,2
Tue_Mar_12_134642_EDT_2013,0,0,0,0,0,0,0,2,0,2
Wed_Nov_24_005114_EST_2010,0,1,0,0,0,0,0,1,0,2
Wed_Nov_24_005114_EST_2010,0,1,0,0,0,0,0,3,0,4
Wed_Apr_29_104931_EDT_2015,0,0,0,0,0,0,0,0,2,2
Wed_Apr_29_104931_EDT_2015,0,0,0,0,0,0,0,2,0,2
Thu_Dec_08_010545_EST_2016,2,0,0,0,0,0,0,0,0,2
Sun_Apr_24_193711_EDT_2011,0,1,0,0,0,0,0,5,0,6
Sun_Apr_24_193711_EDT_2011,0,1,0,0,0,0,0,11,0,12
Tue_Mar_27_062901_EDT_2012,2,0,0,0,0,0,0,0,1,3
Wed_Apr_04_022010_EDT_2012,2,0,0,0,0,0,0,0,0,2
Tue_Mar_27_054207_EDT_2012,0,1,0,0,0,0,0,2,0,3
Sat_Nov_06_163956_EDT_2010,0,0,0,0,2,0,0,0,0,2
Sat_Oct_06_091128_EDT_2012,0,0,0,0,0,0,0,2,0,2
Thu_Nov_08_121433_EST_2012,0,1,0,0,0,0,0,2,0,3
Thu_Nov_08_121433_EST_2012,0,1,0,0,0,0,0,3,0,4
Thu_Nov_08_121433_EST_2012,0,1,0,0,0,0,0,5,0,6
Thu_Nov_08_121433_EST_2012,0,1,0,0,0,0,0,5,0,6
Sat_Oct_06_065356_EDT_2012,0,0,0,0,0,0,0,5,0,5
Sat_Oct_06_065356_EDT_2012,0,0,0,0,0,0,0,2,0,2
Tue_Apr_26_145049_EDT_2011,0,1,0,0,0,0,0,10,0,11
Tue_Apr_26_145049_EDT_2011,0,1,0,0,0,0,0,14,0,15
Mon_May_23_134556_EDT_2011,0,0,0,0,0,0,30,0,0,30
Wed_May_04_152528_EDT_2011,0,1,0,0,0,0,0,18,0,19
Tue_Jul_31_082907_EDT_2012,0,1,0,0,0,0,0,3,0,4
Mon_Dec_12_062133_EST_2011,0,1,0,0,0,0,0,1,0,2
Mon_Mar_12_054115_EDT_2012,0,0,0,0,0,0,0,2,0,2
Sat_Mar_10_104327_EST_2012,0,0,0,0,0,4,0,0,0,4
Sun_Mar_18_015438_EDT_2012,0,0,0,0,0,0,2,0,0,2
Fri_Sep_28_201548_EDT_2012,0,1,0,0,0,0,0,1,0,2
Fri_Sep_28_201548_EDT_2012,0,1,0,0,0,0,0,1,0,2
Fri_Sep_28_201548_EDT_2012,0,1,0,0,0,0,0,1,0,2
Fri_Sep_28_201548_EDT_2012,0,1,0,0,0,0,0,4,0,5
Fri_Sep_28_201548_EDT_2012,0,1,0,0,0,0,0,4,0,5
Fri_Sep_28_201548_EDT_2012,0,1,0,0,0,0,0,4,0,5
Fri_Sep_28_201548_EDT_2012,0,1,0,0,0,0,0,4,0,5
Fri_Mar_30_083319_EDT_2012,0,1,0,0,0,0,0,21,0,22
Fri_Mar_30_083319_EDT_2012,0,1,0,0,0,0,0,8,0,9
Mon_Feb_06_000218_EST_2012,0,1,0,0,0,0,0,2,0,3
Mon_Feb_06_000218_EST_2012,0,1,0,0,0,0,0,2,1,4
Mon_Feb_06_000218_EST_2012,0,1,0,0,0,0,0,7,0,8
Mon_Feb_06_000218_EST_2012,0,1,0,0,0,0,0,7,0,8
